"sboesebeck/morphium","f5de65bfecc75098ed660c51d545d182f4a18a81","1556661600","1.21","1.8","1.8","de.caluga.test.mongo.suite.performance.CachePerformanceTest","cachePerformanceTest","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","true","","true","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","13e7469638359499374e52e9a565a9fec146e52ac4ac43474502d8bd899d5047"
"sboesebeck/morphium","f5de65bfecc75098ed660c51d545d182f4a18a81","1556661600","1.21","1.8","1.8","de.caluga.test.mongo.suite.performance.CachePerformanceTest","arHelperPerformanceTest","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","true","","true","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","236f552106243cebf521b7c42940d969da71d35b9878c9e8533b78af4871296c"
"sboesebeck/morphium","f5de65bfecc75098ed660c51d545d182f4a18a81","1556661600","1.21","1.8","1.8","de.caluga.test.mongo.suite.performance.BasicReadWriteTest","basicWriteTestAutoCappingEnabled","1","","1","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","true","","true","true","","true","true","","true","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","fc9cc2c1e21671c4d9d265145d017509379df0817e9a76bbf73c77919f2cdf05"
"sboesebeck/morphium","f5de65bfecc75098ed660c51d545d182f4a18a81","1556661600","1.21","1.8","1.8","de.caluga.test.mongo.suite.performance.BasicReadWriteTest","basicWriteTestAutoCappingDisabled","1","","1","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","true","","true","true","","true","true","","true","true","","true","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","523c5b101b3ac28b2c3a4aae23701fb7529e3034e6fcac7a25ae7902a3c4f025"
"sboesebeck/morphium","f5de65bfecc75098ed660c51d545d182f4a18a81","1556661600","1.21","1.8","1.8","de.caluga.test.mongo.suite.performance.CachePerformanceInternalsTest","writeVectorTest","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","true","","true","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","f7f2a5570459e33b38ab0ade73c97bb8d5c44f92ae8f1d50459f4d88ea211d19"
"sboesebeck/morphium","f5de65bfecc75098ed660c51d545d182f4a18a81","1556661600","1.21","1.8","1.8","de.caluga.test.mongo.suite.performance.CachePerformanceInternalsTest","writeSynchronizedList","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","true","","true","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","1f7f4d1a15a3327007de95ae3bdb2dfe3febcaa0ebfa46fbbfaca37c84fe9aca"
"sboesebeck/morphium","f5de65bfecc75098ed660c51d545d182f4a18a81","1556661600","1.21","1.8","1.8","de.caluga.test.mongo.suite.performance.CachePerformanceInternalsTest","zReadVectorTest","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","true","","true","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","b0309da6db494cd43267d0dfc1bfb9351ac6ce0f0e2cb406cfd37acef72c040c"
"sboesebeck/morphium","f5de65bfecc75098ed660c51d545d182f4a18a81","1556661600","1.21","1.8","1.8","de.caluga.test.mongo.suite.performance.CachePerformanceInternalsTest","zReadSynchronizedListTest","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","true","","true","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","0f40bb9410304aa55e7677ca828304eafcff873303f7e78c30b39fd3e4d7a08b"
"sboesebeck/morphium","f5de65bfecc75098ed660c51d545d182f4a18a81","1556661600","1.21","1.8","1.8","de.caluga.test.mongo.suite.performance.IteratorSpeedTest","defaultIteratorTest","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","ac3dcfaee61e2b06a26a877b3c3b54f7cd0b0721999d28bd8ba3d562cbffd2e2"
"sboesebeck/morphium","f5de65bfecc75098ed660c51d545d182f4a18a81","1556661600","1.21","1.8","1.8","de.caluga.test.mongo.suite.performance.IteratorSpeedTest","prefetchingIteratorTest","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","b1d2aad0bad25939e2c1759f9b408d2d286bb16cf5b930deb18eb05fd4420477"
"sboesebeck/morphium","f5de65bfecc75098ed660c51d545d182f4a18a81","1556661600","1.21","1.8","1.8","de.caluga.test.mongo.suite.performance.IteratorSpeedTest","bufferedIteratorTest","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","35cd254bd1e2f577b754d4d8cc14309d53a23687e29423b35cea45aa307acbdd"
"sboesebeck/morphium","f5de65bfecc75098ed660c51d545d182f4a18a81","1556661600","1.21","1.8","1.8","de.caluga.test.mongo.suite.performance.IteratorSpeedTest","oldPrefetchingIteratorTest","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","837faf239079eb8029b15f001c4c9df0c4601187eec066e5253b381cc76a3346"
